Sample	ID	Lane	Patient	Type	RG9MTD1	RG9MTD1_num	Expression	Gene
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	242.078	MT-ND1
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	230.021	MT-ND2
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	254.15	MT-ND3
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	631.586	MT-ND4
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	62.764	MT-ND4L
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	342.142	MT-ND5
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	4.427	MT-ND6
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	1786.268	MT-RNR1
085N	085N-R18018794LD01-BDESCCDNA085-N	R18018794LD01	85	Normal	NO	0	3833.539	MT-RNR2
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	251.084	MT-ATP6
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	10.858	MT-ATP8
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	4648.022	MT-CO1
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	953.549	MT-CO2
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	1915.334	MT-CO3
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	253.605	MT-CYB
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	221.026	MT-ND1
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	159.375	MT-ND2
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	145.666	MT-ND3
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	487.656	MT-ND4
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	51.163	MT-ND4L
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	255.721	MT-ND5
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	20.98	MT-ND6
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	301.777	MT-RNR1
085T	085T-R18018795LD01-BDESCCDNA085-T	R18018795LD01	85	Tumor	NO	0	1858.236	MT-RNR2
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	168.722	MT-ATP6
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	5.101	MT-ATP8
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	4060.371	MT-CO1
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	811.499	MT-CO2
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	1930.087	MT-CO3
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	175.999	MT-CYB
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	107.46	MT-ND1
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	102.973	MT-ND2
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	143.86	MT-ND3
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	356.026	MT-ND4
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	30.529	MT-ND4L
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	187.313	MT-ND5
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	3.682	MT-ND6
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	2005.91	MT-RNR1
086N	086N-R18018796LD01-BDESCCDNA086-N	R18018796LD01	86	Normal	NO	0	3623.348	MT-RNR2
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	136.914	MT-ATP6
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	6.356	MT-ATP8
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	2574.85	MT-CO1
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	788.178	MT-CO2
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	1029.823	MT-CO3
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	116.183	MT-CYB
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	88.472	MT-ND1
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	72.169	MT-ND2
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	100.739	MT-ND3
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	271.454	MT-ND4
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	28.22	MT-ND4L
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	157.369	MT-ND5
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	4.703	MT-ND6
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	162.707	MT-RNR1
086T	086T-R18018797LD01-BDESCCDNA086-T	R18018797LD01	86	Tumor	NO	0	1135.329	MT-RNR2
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	185.607	MT-ATP6
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	4.378	MT-ATP8
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	4233.068	MT-CO1
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	630.081	MT-CO2
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	2058.082	MT-CO3
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	194.34	MT-CYB
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	122.179	MT-ND1
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	96.503	MT-ND2
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	151.11	MT-ND3
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	288.227	MT-ND4
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	38.383	MT-ND4L
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	173.937	MT-ND5
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	1.72	MT-ND6
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	329.19	MT-RNR1
088N	088N-R18018800LD01-BDESCCDNA088-N	R18018800LD01	88	Normal	NO	0	1748.279	MT-RNR2
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	96.19	MT-ATP6
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	6.197	MT-ATP8
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	1077.317	MT-CO1
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	270.572	MT-CO2
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	846.73	MT-CO3
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	117.293	MT-CYB
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	123.259	MT-ND1
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	98.75	MT-ND2
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	97.881	MT-ND3
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	180.008	MT-ND4
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	19.412	MT-ND4L
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	135.808	MT-ND5
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	16.948	MT-ND6
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	1201.67	MT-RNR1
088T	088T-R18018801LD01-BDESCCDNA088-T	R18018801	88	Tumor	NO	0	2065.647	MT-RNR2
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	144.154	MT-ATP6
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	7.396	MT-ATP8
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	2256.311	MT-CO1
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	581.845	MT-CO2
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	939.781	MT-CO3
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	176.968	MT-CYB
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	162.997	MT-ND1
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	121.935	MT-ND2
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	122.708	MT-ND3
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	300.054	MT-ND4
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	27.923	MT-ND4L
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	202.552	MT-ND5
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	20.451	MT-ND6
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	2152.298	MT-RNR1
089T	089T-R18018803LD01-BDESCCDNA089-T	R18018803	89	Tumor	NO	0	3072.836	MT-RNR2
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	84.751	MT-ATP6
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	1.87	MT-ATP8
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	3290.343	MT-CO1
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	388.16	MT-CO2
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	1533.945	MT-CO3
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	141.567	MT-CYB
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	48.718	MT-ND1
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	52.425	MT-ND2
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	89.802	MT-ND3
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	170.468	MT-ND4
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	20.407	MT-ND4L
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	123.884	MT-ND5
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	1.122	MT-ND6
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	99.471	MT-RNR1
090N	090N-R18018804LD01-BDESCCDNA090-N	R18018804LD01	90	Normal	NO	0	669.531	MT-RNR2
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	32.302	MT-ATP6
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	1.446	MT-ATP8
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	1356.614	MT-CO1
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	199.625	MT-CO2
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	990.59	MT-CO3
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	34.702	MT-CYB
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	12.619	MT-ND1
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	21.048	MT-ND2
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	32.687	MT-ND3
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	57.224	MT-ND4
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	5.871	MT-ND4L
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	33.475	MT-ND5
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	2.103	MT-ND6
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	49.074	MT-RNR1
090T	090T-R18018805LD01-BDESCCDNA090-T	R18018805	90	Tumor	NO	0	175.088	MT-RNR2
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	47.139	MT-ATP6
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	0.939	MT-ATP8
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	2664.794	MT-CO1
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	299.751	MT-CO2
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	1612.149	MT-CO3
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	109.095	MT-CYB
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	32.081	MT-ND1
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	47.176	MT-ND2
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	56.846	MT-ND3
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	110.034	MT-ND4
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	11.122	MT-ND4L
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	80.128	MT-ND5
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	2.274	MT-ND6
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	107.068	MT-RNR1
091N	091N-R18018806LD01-BDESCCDNA091-N	R18018806LD01	91	Normal	NO	0	562.527	MT-RNR2
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	36.598	MT-ATP6
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	2.334	MT-ATP8
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	2018.645	MT-CO1
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	434.679	MT-CO2
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	409.185	MT-CO3
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	88.251	MT-CYB
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	46.759	MT-ND1
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	59.054	MT-ND2
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	28.956	MT-ND3
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	147.329	MT-ND4
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	17.503	MT-ND4L
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	126.109	MT-ND5
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	7.39	MT-ND6
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	221.015	MT-RNR1
091T	091T-R18018807LD01-BDESCCDNA091-T	R18018807LD01	91	Tumor	NO	0	624.323	MT-RNR2
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	46.278	MT-ATP6
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	1.382	MT-ATP8
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	1772.228	MT-CO1
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	230.267	MT-CO2
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	924.523	MT-CO3
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	94.473	MT-CYB
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	31.778	MT-ND1
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	42.925	MT-ND2
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	65.328	MT-ND3
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	104.145	MT-ND4
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	10.924	MT-ND4L
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	72.366	MT-ND5
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	1.425	MT-ND6
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	80.268	MT-RNR1
092T	092T-R18018809LD01-BDESCCDNA092-T	R18018809LD01	92	Tumor	NO	0	458.98	MT-RNR2
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	99.295	MT-ATP6
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	2.529	MT-ATP8
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	3449.655	MT-CO1
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	580.842	MT-CO2
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	2077.06	MT-CO3
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	113.223	MT-CYB
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	43.295	MT-ND1
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	62.972	MT-ND2
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	89.269	MT-ND3
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	158.675	MT-ND4
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	16.663	MT-ND4L
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	90.013	MT-ND5
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	2.604	MT-ND6
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	149.451	MT-RNR1
099T	099T-R18018823LD01	R18018823	99	Tumor	NO	0	594.53	MT-RNR2
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	34.598	MT-ATP6
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	1.011	MT-ATP8
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	1832.018	MT-CO1
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	188.723	MT-CO2
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	1178.244	MT-CO3
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	50.532	MT-CYB
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	27.447	MT-ND1
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	27.485	MT-ND2
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	36.436	MT-ND3
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	65.106	MT-ND4
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	6.809	MT-ND4L
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	43.723	MT-ND5
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	1.33	MT-ND6
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	52.021	MT-RNR1
100N	100N-R18018824LD01	R18018824	100	Normal	NO	0	309.947	MT-RNR2
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	48.977	MT-ATP6
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	2.359	MT-ATP8
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	1071.08	MT-CO1
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	192.055	MT-CO2
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	973.166	MT-CO3
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	51.613	MT-CYB
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	52.426	MT-ND1
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	45.448	MT-ND2
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	38.964	MT-ND3
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	74.552	MT-ND4
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	8.704	MT-ND4L
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	44.007	MT-ND5
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	8.256	MT-ND6
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	29.365	MT-RNR1
100T	100T-R18018825LD01	R18018825	100	Tumor	NO	0	126.776	MT-RNR2
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	28.048	MT-ATP6
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	1.175	MT-ATP8
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	1403.765	MT-CO1
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	177.508	MT-CO2
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	727.38	MT-CO3
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	51.504	MT-CYB
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	20.417	MT-ND1
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	31.264	MT-ND2
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	31.58	MT-ND3
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	59.907	MT-ND4
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	5.964	MT-ND4L
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	40.3	MT-ND5
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	0.904	MT-ND6
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	45.811	MT-RNR1
101N	101N-R18018826LD01	R18018826	101	Normal	NO	0	304.551	MT-RNR2
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	74.572	MT-ATP6
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	2.568	MT-ATP8
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	2265.091	MT-CO1
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	366.311	MT-CO2
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	1115.955	MT-CO3
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	146.448	MT-CYB
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	50.163	MT-ND1
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	76.091	MT-ND2
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	75.221	MT-ND3
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	157.147	MT-ND4
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	13.837	MT-ND4L
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	112.689	MT-ND5
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	2.805	MT-ND6
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	134.656	MT-RNR1
101T	101T-R18018827LD01	R18018827	101	Tumor	YES	4	577.615	MT-RNR2
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	33.835	MT-ATP6
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	0.799	MT-ATP8
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	1472.312	MT-CO1
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	204.432	MT-CO2
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	992.255	MT-CO3
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	49.373	MT-CYB
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	17.273	MT-ND1
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	28.629	MT-ND2
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	26.109	MT-ND3
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	58.459	MT-ND4
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	5.591	MT-ND4L
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	39.439	MT-ND5
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	0.998	MT-ND6
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	29.854	MT-RNR1
102N	102N-R18018828LD01	R18018828	102	Normal	NO	0	274.073	MT-RNR2
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	26.328	MT-ATP6
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	0.986	MT-ATP8
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	612.615	MT-CO1
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	141.984	MT-CO2
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	436.758	MT-CO3
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	29.712	MT-CYB
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	15.986	MT-ND1
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	31.19	MT-ND2
102T	102T-R18018829LD01	R18018829	102	Tumor	YES	2	13.644	MT-ND3
